EpochTime,BuffWarning,status,Resolution
1520308474627,1,3,3
1520308474730,1,3,3
1520308474828,1,3,3
1520308474928,1,3,3
1520308475030,1,3,3
1520308475138,1,3,3
1520308475232,1,3,3
1520308475331,1,3,3
1520308475431,1,3,3
1520308475530,1,3,3
1520308475634,1,3,3
1520308475733,1,3,3
1520308475832,1,3,3
1520308475928,1,3,3
1520308476028,1,3,3
1520308476128,1,3,3
1520308476228,1,3,3
1520308476328,1,3,3
1520308476428,1,3,3
1520308476528,1,3,3
1520308476628,1,3,3
1520308476731,1,3,3
1520308476830,1,3,3
1520308476928,1,3,3
1520308477028,1,3,3
1520308477135,1,3,3
1520308477230,1,3,3
1520308477329,1,3,3
1520308477431,1,3,3
1520308477529,1,3,3
1520308477635,1,3,3
1520308477730,1,3,3
1520308477828,1,3,3
1520308477933,1,3,3
1520308478029,1,3,3
1520308478139,1,3,3
1520308478230,1,3,3
1520308478333,1,3,3
1520308478428,1,3,3
1520308478528,1,3,3
1520308478630,1,3,3
1520308478728,1,3,3
1520308478827,1,3,3
1520308478928,1,3,3
1520308479029,1,3,3
1520308479132,1,3,3
1520308479230,1,3,3
1520308479328,1,3,3
1520308479443,1,3,3
1520308479527,1,3,3
1520308479630,1,3,3
1520308479729,1,3,3
1520308479830,1,3,3
1520308479932,1,3,3
1520308480029,1,3,3
1520308480129,0,3,3
1520308480227,1,3,3
1520308480328,1,3,3
1520308480427,1,3,3
1520308480528,1,3,3
1520308480630,1,3,3
1520308480728,1,3,3
1520308480828,1,3,3
1520308480928,1,3,3
1520308481027,1,3,3
1520308481129,1,3,3
1520308481231,1,3,3
1520308481328,1,3,3
1520308481428,1,3,3
1520308481528,1,3,3
1520308481631,1,3,3
1520308481730,1,3,3
1520308481830,1,3,3
1520308481929,1,3,3
1520308482028,1,3,3
1520308482131,1,3,3
1520308482230,1,3,3
1520308482328,1,3,3
1520308482430,1,3,3
1520308482529,1,3,3
1520308482628,1,3,3
1520308482727,1,3,3
1520308482830,1,3,3
1520308482928,1,3,3
1520308483028,1,3,3
1520308483128,1,3,3
1520308483227,1,3,3
1520308483327,1,3,3
1520308483428,1,3,3
1520308483527,1,3,3
1520308483628,1,3,3
1520308483728,1,3,3
1520308483829,1,3,3
1520308483928,1,3,3
1520308484029,1,3,3
1520308484128,0,3,3
1520308484228,0,3,3
1520308484328,0,3,3
1520308484429,0,3,3
1520308484527,0,3,3
1520308484628,0,3,3
1520308484731,0,3,3
1520308484830,0,3,3
1520308484930,0,3,3
1520308485028,0,3,3
1520308485129,0,3,3
1520308485229,0,3,3
1520308485333,0,3,3
1520308485429,0,3,3
1520308485529,0,3,3
1520308485631,0,3,3
1520308485730,0,3,3
1520308485831,0,3,3
1520308485930,0,3,3
1520308486030,0,3,3
1520308486131,0,3,3
1520308486231,0,3,3
1520308486330,0,3,3
1520308486432,0,3,3
1520308486530,0,3,3
1520308486628,0,3,3
1520308486729,0,3,3
1520308486832,0,3,3
1520308486928,0,3,3
1520308487031,0,3,3
1520308487130,0,3,3
1520308487231,0,3,3
1520308487331,0,3,3
1520308487433,0,3,3
1520308487529,0,3,3
1520308487628,0,3,3
1520308487728,0,3,3
1520308487830,0,3,3
1520308487932,0,3,3
1520308488031,0,3,3
1520308488131,0,3,3
