EpochTime,BuffWarning,status,Resolution
1521742874944,1,3,4
1521742875045,1,3,4
1521742875146,1,3,4
1521742875245,1,3,4
1521742875345,1,3,4
1521742875445,1,3,4
1521742875545,1,3,4
1521742875645,1,3,4
1521742875744,1,3,4
1521742875847,1,3,4
1521742875945,1,3,4
1521742876044,1,3,4
1521742876145,1,3,4
1521742876245,1,3,4
1521742876346,1,3,4
1521742876446,1,3,4
1521742876548,1,3,4
1521742876644,1,3,4
1521742876746,1,3,4
1521742876849,1,3,4
1521742876944,1,3,4
1521742877046,1,3,4
1521742877145,1,3,4
1521742877245,1,3,4
1521742877348,1,3,4
1521742877445,1,3,4
1521742877545,1,3,4
1521742877644,1,3,4
1521742877747,1,3,4
1521742877846,1,3,4
1521742877945,1,3,4
1521742878045,1,3,4
1521742878145,1,3,4
1521742878244,1,3,4
1521742878345,1,3,4
1521742878445,1,3,4
1521742878547,1,3,4
1521742878645,1,3,4
1521742878746,0,3,4
1521742878847,0,3,4
1521742878946,0,3,4
1521742879046,0,3,4
1521742879144,0,3,4
1521742879245,0,3,4
1521742879346,0,3,4
1521742879445,0,3,4
1521742879547,0,3,4
1521742879644,0,3,4
1521742879744,0,3,4
1521742879846,0,3,4
1521742879945,0,3,4
1521742880046,0,3,4
1521742880144,0,3,4
1521742880247,0,3,4
1521742880346,0,3,4
1521742880444,0,3,4
1521742880544,0,3,4
1521742880644,0,3,4
1521742880744,0,3,4
1521742880846,0,3,4
1521742880944,0,3,4
1521742881045,0,3,4
1521742881144,0,3,4
1521742881245,0,3,4
1521742881345,0,3,4
1521742881445,0,3,4
1521742881544,0,3,4
1521742881645,0,3,4
1521742881744,0,3,4
1521742881844,0,3,4
1521742881944,0,3,4
1521742882044,0,3,4
1521742882145,0,3,4
1521742882245,0,3,4
1521742882344,0,3,4
1521742882451,0,3,4
1521742882545,0,3,4
1521742882646,0,3,4
1521742882745,0,3,4
1521742882845,0,3,4
1521742882946,0,3,4
1521742883046,0,3,4
1521742883145,0,3,4
1521742883247,0,3,4
1521742883346,0,3,4
1521742883452,0,3,4
1521742883544,0,3,4
1521742883649,0,3,4
1521742883745,0,3,4
1521742883847,0,3,4
1521742883950,0,3,4
1521742884047,0,3,4
1521742884145,0,3,4
1521742884246,0,3,4
1521742884344,0,3,4
1521742884449,0,3,4
1521742884545,0,3,4
1521742884647,0,3,4
1521742884747,0,3,4
1521742884845,0,3,4
1521742884946,0,3,4
1521742885046,0,3,4
1521742885145,0,3,4
1521742885247,0,3,4
1521742885446,0,3,4
1521742885545,0,3,4
1521742885645,0,3,4
1521742885745,0,3,4
1521742885844,0,3,4
1521742885945,0,3,4
1521742886046,0,3,4
1521742886145,0,3,4
1521742886246,0,3,4
1521742886345,0,3,4
1521742886445,0,3,4
1521742886546,0,3,4
1521742886644,0,3,4
1521742886746,0,3,4
1521742886845,0,3,4
1521742886945,0,3,4
1521742887044,0,3,4
1521742887144,0,3,4
1521742887245,0,3,4
1521742887347,0,3,4
1521742887444,0,3,4
1521742887547,0,3,4
1521742887645,0,3,4
1521742887745,0,3,4
1521742887847,0,3,4
1521742887944,0,3,4
1521742888045,0,3,4
1521742888147,0,3,4
1521742888245,0,3,4
1521742888344,0,3,4
1521742888445,0,3,4
1521742888545,0,3,4
1521742888645,0,3,4
1521742888744,0,3,4
1521742888845,0,3,4
1521742888945,0,3,4
1521742889045,0,3,4
1521742889144,0,3,4
1521742889245,0,3,4
1521742889344,0,3,4
1521742889444,0,3,4
1521742889545,0,3,4
1521742889646,0,3,4
1521742889744,0,3,4
1521742889846,0,3,4
1521742889945,0,3,4
1521742890045,0,3,4
1521742890147,0,3,4
1521742890245,0,3,4
1521742890347,0,3,4
1521742890445,0,3,4
1521742890545,0,3,4
1521742890648,0,3,4
1521742890746,0,3,4
1521742890848,0,3,4
1521742891044,0,3,4
1521742891150,0,3,4
1521742891245,0,3,4
1521742891349,0,3,4
1521742891446,0,3,4
1521742891546,0,3,4
1521742891648,0,3,4
1521742891746,0,3,4
1521742891849,0,3,4
1521742891944,0,3,4
1521742892046,0,3,4
1521742892145,0,3,4
1521742892247,0,3,4
1521742892344,0,3,4
1521742892452,0,3,4
1521742892546,0,3,4
1521742892647,0,3,4
1521742892746,0,3,4
1521742892844,0,3,4
1521742892945,0,3,4
1521742893046,0,3,4
1521742893147,0,3,4
1521742893246,0,3,4
1521742893346,0,3,4
1521742893449,0,3,4
1521742893546,0,3,4
1521742893645,0,3,4
1521742893745,0,3,4
1521742893846,0,3,4
1521742893946,0,3,4
1521742894044,0,3,4
1521742894145,0,3,4
