EpochTime,BuffWarning,status,Resolution
1521747474939,1,3,4
1521747475039,1,3,4
1521747475139,1,3,4
1521747475240,1,3,4
1521747475344,1,3,4
1521747475440,1,3,4
1521747475540,1,3,4
1521747475640,1,3,4
1521747475739,1,3,4
1521747475840,1,3,4
1521747475941,1,3,4
1521747476040,1,3,4
1521747476139,1,3,4
1521747476239,1,3,4
1521747476347,1,3,4
1521747476440,1,3,4
1521747476539,1,3,4
1521747476641,1,3,4
1521747476740,1,3,4
1521747476840,1,3,4
1521747476939,1,3,4
1521747477043,1,3,4
1521747477140,1,3,4
1521747477244,1,3,4
1521747477345,1,3,4
1521747477439,1,3,4
1521747477540,1,3,4
1521747477639,1,3,4
1521747477739,1,3,4
1521747477847,1,3,4
1521747477940,1,3,4
1521747478039,1,3,4
1521747478139,1,3,4
1521747478244,0,3,4
1521747478343,0,3,4
1521747478439,0,3,4
1521747478541,0,3,4
1521747478639,0,3,4
1521747478745,0,3,4
1521747478849,0,3,4
1521747478942,0,3,4
1521747479041,0,3,4
1521747479140,0,3,4
1521747479240,0,3,4
1521747479342,0,3,4
1521747479440,0,3,4
1521747479540,0,3,4
1521747479642,0,3,4
1521747479739,0,3,4
1521747479840,0,3,4
1521747479940,0,3,4
1521747480040,0,3,4
1521747480139,0,3,4
1521747480240,0,3,4
1521747480340,0,3,4
1521747480440,0,3,4
1521747480540,0,3,4
1521747480640,0,3,4
1521747480739,0,3,4
1521747480839,0,3,4
1521747480941,0,3,4
1521747481039,0,3,4
1521747481140,0,3,4
1521747481240,0,3,4
1521747481341,0,3,4
1521747481439,0,3,4
1521747481539,0,3,4
1521747481640,0,3,4
1521747481739,0,3,4
1521747481842,0,3,4
1521747481943,0,3,4
1521747482042,0,3,4
1521747482143,0,3,4
1521747482242,0,3,4
1521747482344,0,3,4
1521747482444,0,3,4
1521747482539,0,3,4
1521747482645,0,3,4
1521747482741,0,3,4
1521747482845,0,3,4
1521747482949,0,3,4
1521747483041,0,3,4
1521747483147,0,3,4
1521747483241,0,3,4
1521747483340,0,3,4
1521747483445,0,3,4
1521747483539,0,3,4
1521747483643,0,3,4
1521747483741,0,3,4
1521747483839,0,3,4
1521747483943,0,3,4
1521747484040,0,3,4
1521747484140,0,3,4
1521747484239,0,3,4
1521747484348,0,3,4
1521747484451,0,3,4
1521747484539,0,3,4
1521747484647,0,3,4
1521747484739,0,3,4
1521747484840,0,3,4
1521747484945,0,3,4
1521747485039,0,3,4
1521747485147,0,3,4
1521747485239,0,3,4
1521747485347,0,3,4
1521747485451,0,3,4
1521747485539,0,3,4
1521747485642,0,3,4
1521747485739,0,3,4
1521747485843,0,3,4
1521747485943,0,3,4
1521747486039,0,3,4
1521747486145,0,3,4
1521747486241,0,3,4
1521747486346,0,3,4
1521747486446,0,3,4
1521747486540,0,3,4
1521747486641,0,3,4
1521747486740,0,3,4
1521747486843,0,3,4
1521747486939,0,3,4
1521747487040,0,3,4
1521747487139,0,3,4
1521747487242,0,3,4
1521747487339,0,3,4
1521747487440,0,3,4
1521747487542,0,3,4
1521747487639,0,3,4
1521747487738,0,3,4
1521747487839,0,3,4
1521747487941,0,3,4
1521747488039,0,3,4
1521747488139,0,3,4
1521747488242,0,3,4
1521747488340,0,3,4
1521747488450,0,3,4
1521747488541,0,3,4
1521747488641,0,3,4
1521747488741,0,3,4
1521747488838,0,3,4
1521747488947,0,3,4
1521747489039,0,3,4
1521747489143,0,3,4
1521747489243,0,3,4
1521747489343,0,3,4
1521747489448,0,3,4
1521747489543,0,3,4
1521747489640,0,3,4
1521747489744,0,3,4
1521747489842,0,3,4
1521747489946,0,3,4
1521747490044,0,3,4
1521747490139,0,3,4
1521747490246,0,3,4
1521747490340,0,3,4
1521747490448,0,3,4
1521747490539,0,3,4
1521747490640,0,3,4
1521747490743,0,3,4
1521747490842,0,3,4
1521747490939,0,3,4
1521747491039,0,3,4
1521747491140,0,3,4
1521747491249,0,3,4
1521747491339,0,3,4
1521747491440,0,3,4
1521747491540,0,3,4
1521747491639,0,3,4
1521747491741,0,3,4
1521747491839,0,3,4
1521747491948,0,3,4
1521747492046,0,3,4
1521747492139,0,3,4
1521747492245,0,3,4
1521747492339,0,3,4
1521747492445,0,3,4
1521747492547,0,3,4
1521747492640,0,3,4
1521747492740,0,3,4
1521747492840,0,3,4
1521747492943,0,3,4
1521747493041,0,3,4
1521747493139,0,3,4
1521747493241,0,3,4
1521747493338,0,3,4
1521747493450,0,3,4
1521747493541,0,3,4
1521747493642,0,3,4
1521747493739,0,3,4
1521747493842,0,3,4
1521747493943,0,3,4
1521747494040,0,3,4
1521747494139,0,3,4
1521747494239,0,3,4
1521747494339,0,3,4
1521747494440,0,3,4
1521747494539,0,3,4
1521747494638,0,3,4
1521747494741,0,3,4
1521747494843,0,3,4
1521747494939,0,3,4
1521747495039,0,3,4
1521747495139,0,3,4
1521747495240,0,3,4
1521747495340,0,3,4
1521747495441,0,3,4
1521747495540,0,3,4
1521747495641,0,3,4
1521747495741,0,3,4
1521747495841,0,3,4
1521747495942,0,3,4
1521747496042,0,3,4
1521747496141,0,3,4
1521747496243,0,3,4
1521747496343,0,3,4
1521747496443,0,3,4
1521747496543,0,3,4
1521747496644,0,3,4
1521747496742,0,3,4
1521747496844,0,3,4
1521747496941,0,3,4
1521747497045,0,3,4
1521747497145,0,3,4
1521747497241,0,3,4
1521747497347,0,3,4
1521747497441,0,3,4
1521747497546,0,3,4
1521747497647,0,3,4
1521747497740,0,3,4
1521747497847,0,3,4
1521747497941,0,3,4
1521747498047,0,3,4
1521747498138,0,3,4
1521747498239,0,3,4
1521747498349,0,3,4
1521747498439,0,3,4
1521747498544,0,3,4
1521747498642,0,3,4
1521747498740,0,3,4
1521747498846,0,3,4
1521747498939,0,3,4
1521747499040,0,3,4
1521747499147,0,3,4
1521747499238,0,3,4
1521747499346,0,3,4
1521747499439,0,3,4
1521747499542,0,3,4
1521747499640,0,3,4
1521747499743,0,3,4
1521747499845,0,3,4
1521747499939,0,3,4
1521747500040,0,3,4
1521747500139,0,3,4
1521747500239,0,3,4
1521747500339,0,3,4
1521747500441,0,3,4
1521747500541,0,3,4
1521747500641,0,3,4
1521747500745,0,3,4
1521747500843,0,3,4
1521747500940,0,3,4
1521747501041,0,3,4
1521747501138,0,3,4
1521747501241,0,3,4
1521747501341,0,3,4
1521747501440,0,3,4
1521747501539,0,3,4
1521747501639,0,3,4
1521747501739,0,3,4
1521747501847,0,3,4
1521747501939,0,3,4
1521747502041,0,3,4
1521747502138,0,3,4
1521747502239,0,3,4
1521747502338,0,3,4
1521747502440,0,3,4
1521747502540,0,3,4
1521747502640,0,3,4
1521747502741,0,3,4
1521747502841,0,3,4
1521747502942,0,3,4
1521747503042,0,3,4
1521747503142,0,3,4
1521747503238,0,3,4
1521747503338,0,3,4
1521747503441,0,3,4
1521747503539,0,3,4
1521747503638,0,3,4
1521747503739,0,3,4
1521747503838,0,3,4
1521747503945,0,3,4
1521747504038,0,3,4
1521747504144,0,3,4
1521747504239,0,3,4
1521747504345,0,3,4
1521747504447,0,3,4
1521747504538,0,3,4
1521747504645,0,3,4
1521747504740,0,3,4
1521747504847,0,3,4
1521747504950,0,3,4
1521747505038,0,3,4
1521747505148,0,3,4
1521747505239,0,3,4
1521747505348,0,3,4
1521747505439,0,3,4
1521747505541,0,3,4
1521747505643,0,3,4
1521747505739,0,3,4
1521747505843,0,3,4
1521747505939,0,3,4
1521747506040,0,3,4
1521747506144,0,3,4
1521747506238,0,3,4
1521747506346,0,3,4
1521747506440,0,3,4
1521747506542,0,3,4
1521747506644,0,3,4
1521747506739,0,3,4
1521747506843,0,3,4
1521747506940,0,3,4
1521747507042,0,3,4
1521747507142,0,3,4
1521747507238,0,3,4
1521747507345,0,3,4
1521747507441,0,3,4
1521747507542,0,3,4
1521747507646,0,3,4
1521747507741,0,3,4
1521747507842,0,3,4
1521747507942,0,3,4
1521747508039,0,3,4
1521747508139,0,3,4
1521747508241,0,3,4
1521747508343,0,3,4
1521747508441,0,3,4
1521747508545,0,3,4
1521747508645,0,3,4
1521747508741,0,3,4
1521747508841,0,3,4
1521747508942,0,3,4
1521747509043,0,3,4
1521747509146,0,3,4
1521747509239,0,3,4
1521747509338,0,3,4
1521747509440,0,3,4
1521747509540,0,3,4
1521747509639,0,3,4
1521747509739,0,3,4
1521747509840,0,3,4
1521747509941,0,3,4
1521747510040,0,3,4
1521747510141,0,3,4
1521747510241,0,3,4
1521747510342,0,3,4
1521747510442,0,3,4
1521747510542,0,3,4
1521747510642,0,3,4
1521747510742,0,3,4
1521747510840,0,3,4
1521747510941,0,3,4
1521747511041,0,3,4
1521747511144,0,3,4
1521747511245,0,3,4
1521747511339,0,3,4
1521747511443,0,3,4
1521747511540,0,3,4
1521747511644,0,3,4
1521747511745,0,3,4
1521747511840,0,3,4
1521747511947,0,3,4
1521747512040,0,3,4
1521747512147,0,3,4
1521747512240,0,3,4
1521747512347,0,3,4
1521747512439,0,3,4
1521747512539,0,3,4
1521747512643,0,3,4
1521747512738,0,3,4
1521747512841,0,3,4
1521747512941,0,3,4
1521747513038,0,3,4
1521747513144,0,3,4
1521747513238,0,3,4
1521747513342,0,3,4
1521747513448,0,3,4
1521747513538,0,3,4
1521747513645,0,3,4
1521747513738,0,3,4
1521747513846,0,3,4
1521747513945,0,3,4
1521747514039,0,3,4
1521747514143,0,3,4
1521747514240,0,3,4
1521747514345,0,3,4
1521747514454,0,3,4
1521747514539,0,3,4
1521747514639,0,3,4
1521747514739,0,3,4
1521747514845,0,3,4
1521747514947,0,3,4
1521747515038,0,3,4
1521747515139,0,3,4
1521747515239,0,3,4
1521747515339,0,3,4
1521747515442,0,3,4
1521747515541,0,3,4
1521747515639,0,3,4
1521747515738,0,3,4
1521747515838,0,3,4
1521747515938,0,3,4
1521747516037,0,3,4
1521747516138,0,3,4
1521747516239,0,3,4
1521747516339,0,3,4
1521747516450,0,3,4
1521747516538,0,3,4
1521747516639,0,3,4
1521747516742,0,3,4
1521747516839,0,3,4
1521747516942,0,3,4
1521747517040,0,3,4
1521747517140,0,3,4
1521747517238,0,3,4
1521747517342,0,3,4
1521747517447,0,3,4
1521747517541,0,3,4
1521747517642,0,3,4
1521747517740,0,3,4
1521747517840,0,3,4
1521747517944,0,3,4
1521747518042,0,3,4
1521747518143,0,3,4
1521747518244,0,3,4
1521747518341,0,3,4
1521747518443,0,3,4
1521747518540,0,3,4
1521747518645,0,3,4
1521747518745,0,3,4
1521747518838,0,3,4
1521747518942,0,3,4
1521747519040,0,3,4
1521747519147,0,3,4
1521747519246,0,3,4
1521747519340,0,3,4
1521747519441,0,3,4
1521747519538,0,3,4
1521747519640,0,3,4
1521747519747,0,3,4
1521747519839,0,3,4
1521747519944,0,3,4
1521747520038,0,3,4
1521747520144,0,3,4
1521747520242,0,3,4
1521747520337,0,3,4
1521747520447,0,3,4
1521747520538,0,3,4
1521747520646,0,3,4
1521747520745,0,3,4
1521747520839,0,3,4
1521747520947,0,3,4
1521747521039,0,3,4
1521747521143,0,3,4
1521747521244,0,3,4
1521747521340,0,3,4
1521747521440,0,3,4
1521747521539,0,3,4
1521747521639,0,3,4
1521747521740,0,3,4
1521747521840,0,3,4
1521747521951,0,3,4
1521747522040,0,3,4
1521747522141,0,3,4
1521747522239,0,3,4
1521747522342,0,3,4
1521747522448,0,3,4
1521747522538,0,3,4
1521747522643,0,3,4
1521747522741,0,3,4
1521747522838,0,3,4
1521747522940,0,3,4
1521747523038,0,3,4
1521747523142,0,3,4
1521747523241,0,3,4
1521747523338,0,3,4
1521747523446,0,3,4
1521747523538,0,3,4
1521747523639,0,3,4
1521747523738,0,3,4
1521747523838,0,3,4
1521747523941,0,3,4
1521747524039,0,3,4
1521747524140,0,3,4
1521747524240,0,3,4
1521747524341,0,3,4
1521747524443,0,3,4
1521747524542,0,3,4
1521747524642,0,3,4
1521747524742,0,3,4
1521747524842,0,3,4
1521747524943,0,3,4
1521747525043,0,3,4
1521747525141,0,3,4
1521747525244,0,3,4
1521747525340,0,3,4
1521747525449,0,3,4
1521747525544,0,3,4
1521747525640,0,3,4
1521747525744,0,3,4
1521747525841,0,3,4
1521747525946,0,3,4
1521747526046,0,3,4
1521747526140,0,3,4
1521747526245,0,3,4
1521747526338,0,3,4
1521747526448,0,3,4
1521747526547,0,3,4
1521747526639,0,3,4
1521747526745,0,3,4
1521747526838,0,3,4
1521747526941,0,3,4
1521747527047,0,3,4
1521747527138,0,3,4
1521747527243,0,3,4
1521747527338,0,3,4
1521747527444,0,3,4
1521747527546,0,3,4
1521747527638,0,3,4
1521747527747,0,3,4
1521747527838,0,3,4
1521747527948,0,3,4
1521747528038,0,3,4
1521747528137,0,3,4
1521747528242,0,3,4
1521747528338,0,3,4
1521747528449,0,3,4
1521747528544,0,3,4
1521747528640,0,3,4
1521747528741,0,3,4
1521747528839,0,3,4
1521747528939,0,3,4
1521747529043,0,3,4
1521747529138,0,3,4
1521747529241,0,3,4
1521747529339,0,3,4
1521747529450,0,3,4
1521747529543,0,3,4
1521747529640,0,3,4
1521747529739,0,3,4
1521747529837,0,3,4
1521747529948,0,3,4
1521747530041,0,3,4
1521747530141,0,3,4
1521747530241,0,3,4
1521747530338,0,3,4
1521747530447,0,3,4
