EpochTime,BuffWarning,status,Resolution
1521748789502,1,3,4
1521748789603,1,3,4
1521748789704,1,3,4
1521748789802,1,3,4
1521748789903,1,3,4
1521748790003,1,3,4
1521748790103,1,3,4
1521748790205,1,3,4
1521748790303,1,3,4
1521748790404,1,3,4
1521748790503,1,3,4
1521748790609,1,3,4
1521748790703,1,3,4
1521748790804,1,3,4
1521748790905,1,3,4
1521748791006,1,3,4
1521748791105,1,3,4
1521748791204,1,3,4
1521748791306,1,3,4
1521748791406,1,3,4
1521748791505,1,3,4
1521748791607,1,3,4
1521748791704,1,3,4
1521748791807,1,3,4
1521748791907,1,3,4
1521748792004,1,3,4
1521748792108,1,3,4
1521748792204,1,3,4
1521748792302,1,3,4
1521748792406,1,3,4
1521748792503,1,3,4
1521748792603,1,3,4
1521748792703,1,3,4
1521748792804,1,3,4
1521748792905,1,3,4
1521748793004,1,3,4
1521748793110,1,3,4
1521748793204,1,3,4
1521748793303,1,3,4
1521748793403,1,3,4
1521748793503,1,3,4
1521748793606,1,3,4
1521748793703,1,3,4
1521748793802,1,3,4
1521748793903,1,3,4
1521748794003,0,3,4
1521748794103,0,3,4
1521748794202,0,3,4
1521748794322,0,3,4
1521748794403,0,3,4
1521748794504,0,3,4
1521748794603,0,3,4
1521748794703,0,3,4
1521748794803,0,3,4
1521748794907,0,3,4
1521748795004,0,3,4
1521748795103,0,3,4
1521748795202,0,3,4
1521748795303,0,3,4
1521748795403,0,3,4
1521748795504,0,3,4
1521748795606,0,3,4
1521748795703,0,3,4
1521748795803,0,3,4
1521748795906,0,3,4
1521748796004,0,3,4
1521748796104,0,3,4
1521748796203,0,3,4
1521748796303,0,3,4
1521748796403,0,3,4
1521748796505,0,3,4
1521748796608,0,3,4
1521748796703,0,3,4
1521748796805,0,3,4
1521748796903,0,3,4
1521748797012,0,3,4
1521748797104,0,3,4
1521748797203,0,3,4
1521748797304,0,3,4
1521748797407,0,3,4
1521748797504,0,3,4
1521748797604,0,3,4
1521748797704,0,3,4
1521748797805,0,3,4
1521748797905,0,3,4
1521748798009,0,3,4
1521748798105,0,3,4
1521748798206,0,3,4
1521748798304,0,3,4
1521748798406,0,3,4
1521748798507,0,3,4
1521748798604,0,3,4
1521748798707,0,3,4
1521748798802,0,3,4
1521748798903,0,3,4
1521748799008,0,3,4
1521748799104,0,3,4
1521748799208,0,3,4
1521748799303,0,3,4
1521748799409,0,3,4
1521748799509,0,3,4
1521748799603,0,3,4
1521748799702,0,3,4
1521748799868,0,3,4
1521748799908,0,3,4
1521748800003,0,3,4
1521748800140,0,3,4
1521748800203,0,3,4
1521748800302,0,3,4
1521748800404,0,3,4
1521748800503,0,3,4
1521748800603,0,3,4
1521748800702,0,3,4
1521748800804,0,3,4
1521748800904,0,3,4
1521748801003,0,3,4
1521748801102,0,3,4
1521748801203,0,3,4
1521748801304,0,3,4
1521748801403,0,3,4
1521748801503,0,3,4
1521748801604,0,3,4
1521748801703,0,3,4
1521748801803,0,3,4
1521748801904,0,3,4
1521748802003,0,3,4
1521748802103,0,3,4
1521748802203,0,3,4
1521748802303,0,3,4
1521748802402,0,3,4
1521748802503,0,3,4
1521748802606,0,3,4
1521748802703,0,3,4
1521748802802,0,3,4
1521748802904,0,3,4
1521748803003,0,3,4
1521748803106,0,3,4
1521748803205,0,3,4
1521748803308,0,3,4
1521748803402,0,3,4
1521748803503,0,3,4
1521748803607,0,3,4
1521748803702,0,3,4
1521748803802,0,3,4
1521748803903,0,3,4
1521748804002,0,3,4
1521748804104,0,3,4
1521748804204,0,3,4
1521748804304,0,3,4
1521748804404,0,3,4
1521748804505,0,3,4
1521748804603,0,3,4
1521748804704,0,3,4
1521748804804,0,3,4
1521748804904,0,3,4
1521748805006,0,3,4
1521748805104,0,3,4
1521748805204,0,3,4
1521748805304,0,3,4
1521748805405,0,3,4
1521748805508,0,3,4
1521748805606,0,3,4
1521748805706,0,3,4
1521748805803,0,3,4
1521748805906,0,3,4
1521748806007,0,3,4
1521748806104,0,3,4
1521748806207,0,3,4
1521748806303,0,3,4
1521748806408,0,3,4
1521748806508,0,3,4
1521748806603,0,3,4
1521748806703,0,3,4
1521748806802,0,3,4
1521748806902,0,3,4
1521748807009,0,3,4
1521748807102,0,3,4
1521748807212,0,3,4
1521748807302,0,3,4
1521748807404,0,3,4
1521748807509,0,3,4
1521748807603,0,3,4
1521748807702,0,3,4
1521748807802,0,3,4
1521748807903,0,3,4
1521748808009,0,3,4
1521748808102,0,3,4
1521748808202,0,3,4
1521748808302,0,3,4
1521748808408,0,3,4
1521748808510,0,3,4
1521748808602,0,3,4
1521748808702,0,3,4
1521748808803,0,3,4
1521748808902,0,3,4
1521748809006,0,3,4
1521748809102,0,3,4
1521748809202,0,3,4
1521748809302,0,3,4
1521748809410,0,3,4
1521748809507,0,3,4
1521748809603,0,3,4
1521748809703,0,3,4
1521748809805,0,3,4
1521748809909,0,3,4
1521748810010,0,3,4
1521748810106,0,3,4
1521748810203,0,3,4
1521748810304,0,3,4
1521748810403,0,3,4
1521748810511,0,3,4
1521748810603,0,3,4
1521748810702,0,3,4
1521748810802,0,3,4
1521748810903,0,3,4
1521748811003,0,3,4
1521748811104,0,3,4
1521748811204,0,3,4
1521748811308,0,3,4
1521748811403,0,3,4
1521748811504,0,3,4
1521748811604,0,3,4
1521748811703,0,3,4
1521748811804,0,3,4
1521748811904,0,3,4
1521748812005,0,3,4
1521748812104,0,3,4
1521748812203,0,3,4
1521748812304,0,3,4
1521748812403,0,3,4
1521748812506,0,3,4
1521748812606,0,3,4
1521748812703,0,3,4
1521748812806,0,3,4
1521748812903,0,3,4
1521748813005,0,3,4
1521748813108,0,3,4
1521748813203,0,3,4
1521748813307,0,3,4
1521748813403,0,3,4
1521748813504,0,3,4
1521748813609,0,3,4
1521748813703,0,3,4
1521748813809,0,3,4
1521748813903,0,3,4
1521748814004,0,3,4
1521748814102,0,3,4
1521748814202,0,3,4
1521748814302,0,3,4
1521748814402,0,3,4
1521748814504,0,3,4
1521748814603,0,3,4
1521748814703,0,3,4
1521748814805,0,3,4
1521748814903,0,3,4
1521748815003,0,3,4
1521748815101,0,3,4
1521748815203,0,3,4
1521748815303,0,3,4
1521748815402,0,3,4
1521748815504,0,3,4
1521748815610,0,3,4
1521748815702,0,3,4
1521748815803,0,3,4
1521748815902,0,3,4
1521748816007,0,3,4
1521748816103,0,3,4
1521748816203,0,3,4
1521748816306,0,3,4
1521748816403,0,3,4
1521748816502,0,3,4
1521748816608,0,3,4
1521748816704,0,3,4
1521748816804,0,3,4
1521748816903,0,3,4
1521748817003,0,3,4
1521748817105,0,3,4
1521748817205,0,3,4
1521748817307,0,3,4
1521748817402,0,3,4
1521748817502,0,3,4
1521748817603,0,3,4
1521748817703,0,3,4
1521748817803,0,3,4
1521748817902,0,3,4
1521748818010,0,3,4
1521748818104,0,3,4
1521748818204,0,3,4
1521748818303,0,3,4
1521748818402,0,3,4
1521748818510,0,3,4
1521748818603,0,3,4
1521748818702,0,3,4
1521748818803,0,3,4
1521748818903,0,3,4
1521748819002,0,3,4
1521748819103,0,3,4
1521748819204,0,3,4
1521748819305,0,3,4
1521748819404,0,3,4
1521748819504,0,3,4
1521748819605,0,3,4
1521748819705,0,3,4
1521748819803,0,3,4
1521748819905,0,3,4
1521748820003,0,3,4
1521748820103,0,3,4
1521748820203,0,3,4
1521748820302,0,3,4
1521748820403,0,3,4
1521748820503,0,3,4
1521748820607,0,3,4
1521748820702,0,3,4
1521748820803,0,3,4
1521748820903,0,3,4
1521748821002,0,3,4
1521748821108,0,3,4
1521748821205,0,3,4
1521748821302,0,3,4
1521748821403,0,3,4
1521748821503,0,3,4
1521748821611,0,3,4
1521748821711,0,3,4
1521748821802,0,3,4
1521748821902,0,3,4
1521748822003,0,3,4
1521748822102,0,3,4
1521748822207,0,3,4
1521748822302,0,3,4
1521748822402,0,3,4
1521748822502,0,3,4
1521748822602,0,3,4
1521748822702,0,3,4
1521748822802,0,3,4
1521748822906,0,3,4
1521748823003,0,3,4
1521748823109,0,3,4
1521748823206,0,3,4
1521748823302,0,3,4
1521748823403,0,3,4
1521748823504,0,3,4
1521748823609,0,3,4
1521748823703,0,3,4
1521748823802,0,3,4
1521748823904,0,3,4
