EpochTime,BuffWarning,status,Resolution
1521760094920,1,3,4
1521760095021,1,3,4
1521760095132,1,3,4
1521760095232,1,3,4
1521760095320,1,3,4
1521760095423,1,3,4
1521760095521,1,3,4
1521760095623,1,3,4
1521760095722,1,3,4
1521760095822,1,3,4
1521760095920,1,3,4
1521760096023,1,3,4
1521760096124,1,3,4
1521760096220,1,3,4
1521760096323,1,3,4
1521760096421,1,3,4
1521760096523,1,3,4
1521760096620,1,3,4
1521760096724,1,3,4
1521760096820,1,3,4
1521760096921,1,3,4
1521760097021,1,3,4
1521760097125,1,3,4
1521760097221,1,3,4
1521760097321,1,3,4
1521760097421,1,3,4
1521760097523,1,3,4
1521760097620,1,3,4
1521760097723,1,3,4
1521760097820,1,3,4
1521760097924,0,3,4
1521760098020,0,3,4
1521760098124,0,3,4
1521760098221,0,3,4
1521760098323,0,3,4
1521760098420,0,3,4
1521760098522,0,3,4
1521760098620,0,3,4
1521760098724,0,3,4
1521760098820,0,3,4
1521760098920,0,3,4
1521760099020,0,3,4
1521760099123,0,3,4
1521760099220,0,3,4
1521760099326,0,3,4
1521760099422,0,3,4
1521760099521,0,3,4
1521760099622,0,3,4
1521760099724,0,3,4
1521760099823,0,3,4
1521760099922,0,3,4
1521760100020,0,3,4
1521760100121,0,3,4
1521760100221,0,3,4
1521760100322,0,3,4
1521760100429,0,3,4
1521760100524,0,3,4
1521760100623,0,3,4
1521760100722,0,3,4
1521760100822,0,3,4
1521760100921,0,3,4
1521760101022,0,3,4
1521760101123,0,3,4
1521760101221,0,3,4
1521760101325,0,3,4
1521760101427,0,3,4
1521760101523,0,3,4
1521760101620,0,3,4
1521760101724,0,3,4
1521760101820,0,3,4
1521760101921,0,3,4
1521760102025,0,3,4
1521760102123,0,3,4
1521760102222,0,3,4
1521760102320,0,3,4
1521760102426,0,3,4
1521760102522,0,3,4
1521760102621,0,3,4
1521760102721,0,3,4
1521760102822,0,3,4
1521760102923,0,3,4
1521760103021,0,3,4
1521760103122,0,3,4
1521760103222,0,3,4
1521760103322,0,3,4
1521760103423,0,3,4
1521760103522,0,3,4
1521760103622,0,3,4
1521760103720,0,3,4
1521760103820,0,3,4
1521760103921,0,3,4
1521760104022,0,3,4
1521760104121,0,3,4
1521760104222,0,3,4
1521760104321,0,3,4
1521760104424,0,3,4
1521760104521,0,3,4
1521760104620,0,3,4
1521760104720,0,3,4
1521760104822,0,3,4
1521760104921,0,3,4
1521760105020,0,3,4
1521760105120,0,3,4
1521760105221,0,3,4
1521760105320,0,3,4
1521760105425,0,3,4
1521760105519,0,3,4
1521760105621,0,3,4
1521760105720,0,3,4
1521760105820,0,3,4
1521760105921,0,3,4
1521760106021,0,3,4
1521760106120,0,3,4
1521760106220,0,3,4
1521760106320,0,3,4
1521760106424,0,3,4
1521760106520,0,3,4
1521760106629,0,3,4
1521760106721,0,3,4
1521760106821,0,3,4
1521760106921,0,3,4
1521760107020,0,3,4
1521760107121,0,3,4
1521760107224,0,3,4
1521760107321,0,3,4
1521760107423,0,3,4
1521760107523,0,3,4
1521760107621,0,3,4
1521760107723,0,3,4
1521760107824,0,3,4
1521760107924,0,3,4
1521760108024,0,3,4
1521760108120,0,3,4
1521760108224,0,3,4
1521760108320,0,3,4
1521760108425,0,3,4
1521760108521,0,3,4
1521760108622,0,3,4
1521760108724,0,3,4
1521760108820,0,3,4
1521760108922,0,3,4
1521760109022,0,3,4
1521760109125,0,3,4
1521760109220,0,3,4
1521760109321,0,3,4
1521760109423,0,3,4
1521760109520,0,3,4
1521760109625,0,3,4
1521760109722,0,3,4
1521760109823,0,3,4
1521760109929,0,3,4
1521760110022,0,3,4
1521760110120,0,3,4
1521760110221,0,3,4
1521760110320,0,3,4
1521760110422,0,3,4
1521760110520,0,3,4
1521760110622,0,3,4
1521760110721,0,3,4
1521760110825,0,3,4
1521760110921,0,3,4
1521760111024,0,3,4
1521760111121,0,3,4
1521760111224,0,3,4
1521760111320,0,3,4
1521760111423,0,3,4
1521760111520,0,3,4
1521760111624,0,3,4
1521760111721,0,3,4
1521760111823,0,3,4
1521760111921,0,3,4
1521760112025,0,3,4
1521760112120,0,3,4
1521760112225,0,3,4
1521760112320,0,3,4
1521760112421,0,3,4
1521760112520,0,3,4
1521760112625,0,3,4
1521760112721,0,3,4
1521760112821,0,3,4
1521760112922,0,3,4
1521760113021,0,3,4
1521760113121,0,3,4
1521760113220,0,3,4
1521760113320,0,3,4
1521760113421,0,3,4
1521760113522,0,3,4
1521760113619,0,3,4
1521760113720,0,3,4
1521760113821,0,3,4
1521760113922,0,3,4
1521760114022,0,3,4
1521760114120,0,3,4
1521760114221,0,3,4
1521760114322,0,3,4
1521760114423,0,3,4
