EpochTime,BuffWarning,status,Resolution
1521750782356,1,3,4
1521750782457,1,3,4
1521750782556,1,3,4
1521750782656,1,3,4
1521750782756,1,3,4
1521750782857,1,3,4
1521750782957,1,3,4
1521750783056,1,3,4
1521750783156,1,3,4
1521750783256,1,3,4
1521750783357,1,3,4
1521750783456,1,3,4
1521750783557,1,3,4
1521750783658,1,3,4
1521750783756,1,3,4
1521750783859,1,3,4
1521750783957,1,3,4
1521750784056,1,3,4
1521750784157,1,3,4
1521750784256,1,3,4
1521750784357,1,3,4
1521750784458,1,3,4
1521750784559,1,3,4
1521750784658,1,3,4
1521750784759,1,3,4
1521750784858,1,3,4
1521750784961,1,3,4
1521750785056,1,3,4
1521750785156,1,3,4
1521750785256,1,3,4
1521750785456,1,3,4
1521750785558,1,3,4
1521750785657,0,3,4
1521750785758,0,3,4
1521750785859,0,3,4
1521750785959,0,3,4
1521750786058,0,3,4
1521750786158,0,3,4
1521750786259,0,3,4
1521750786360,0,3,4
1521750786459,0,3,4
1521750786559,0,3,4
1521750786656,0,3,4
1521750786757,0,3,4
1521750786856,0,3,4
1521750786959,0,3,4
1521750787059,0,3,4
1521750787360,0,3,4
1521750787460,0,3,4
1521750787560,0,3,4
1521750787656,0,3,4
1521750787759,0,3,4
1521750787860,0,3,4
1521750787957,0,3,4
1521750788059,0,3,4
1521750788159,0,3,4
1521750788259,0,3,4
1521750788360,0,3,4
1521750788458,0,3,4
1521750788559,0,3,4
1521750788658,0,3,4
1521750788759,0,3,4
1521750788859,0,3,4
1521750788959,0,3,4
1521750789058,0,3,4
1521750789159,0,3,4
1521750789259,0,3,4
1521750789357,0,3,4
1521750789456,0,3,4
1521750789558,0,3,4
1521750789657,0,3,4
1521750789756,0,3,4
1521750789857,0,3,4
1521750789957,0,3,4
1521750790055,0,3,4
1521750790156,0,3,4
1521750790256,0,3,4
1521750790356,0,3,4
1521750790456,0,3,4
1521750790556,0,3,4
1521750790657,0,3,4
1521750790756,0,3,4
1521750790856,0,3,4
1521750790956,0,3,4
1521750791057,0,3,4
1521750791158,0,3,4
1521750791256,0,3,4
1521750791357,0,3,4
1521750791456,0,3,4
1521750791556,0,3,4
1521750791656,0,3,4
1521750791756,0,3,4
1521750791857,0,3,4
1521750791956,0,3,4
1521750792056,0,3,4
1521750792157,0,3,4
1521750792257,0,3,4
1521750792358,0,3,4
1521750792456,0,3,4
1521750792557,0,3,4
1521750792657,0,3,4
1521750792757,0,3,4
1521750792859,0,3,4
1521750792958,0,3,4
1521750793056,0,3,4
1521750793158,0,3,4
1521750793258,0,3,4
1521750793359,0,3,4
1521750793459,0,3,4
1521750793558,0,3,4
1521750793658,0,3,4
1521750793757,0,3,4
1521750793866,0,3,4
1521750793958,0,3,4
1521750794059,0,3,4
1521750794157,0,3,4
1521750794259,0,3,4
1521750794364,0,3,4
1521750794459,0,3,4
1521750794558,0,3,4
1521750794658,0,3,4
1521750794759,0,3,4
1521750794864,0,3,4
1521750794958,0,3,4
1521750795058,0,3,4
1521750795156,0,3,4
1521750795255,0,3,4
1521750795365,0,3,4
1521750795456,0,3,4
1521750795558,0,3,4
1521750795656,0,3,4
1521750795757,0,3,4
1521750795859,0,3,4
1521750795957,0,3,4
1521750796058,0,3,4
1521750796158,0,3,4
1521750796259,0,3,4
1521750796361,0,3,4
1521750796456,0,3,4
1521750796560,0,3,4
1521750796658,0,3,4
1521750796756,0,3,4
1521750796863,0,3,4
1521750796958,0,3,4
1521750797059,0,3,4
1521750797156,0,3,4
1521750797258,0,3,4
1521750797357,0,3,4
1521750797458,0,3,4
1521750797557,0,3,4
1521750797657,0,3,4
1521750797757,0,3,4
1521750797864,0,3,4
1521750797956,0,3,4
1521750798056,0,3,4
1521750798157,0,3,4
1521750798256,0,3,4
1521750798364,0,3,4
1521750798456,0,3,4
1521750798558,0,3,4
1521750798657,0,3,4
1521750798757,0,3,4
1521750798858,0,3,4
1521750798957,0,3,4
1521750799057,0,3,4
1521750799157,0,3,4
1521750799258,0,3,4
1521750799365,0,3,4
1521750799457,0,3,4
1521750799557,0,3,4
1521750799657,0,3,4
1521750799757,0,3,4
1521750799856,0,3,4
1521750799958,0,3,4
1521750800057,0,3,4
1521750800158,0,3,4
1521750800259,0,3,4
1521750800360,0,3,4
1521750800458,0,3,4
1521750800558,0,3,4
1521750800659,0,3,4
1521750800759,0,3,4
1521750800858,0,3,4
1521750800959,0,3,4
1521750801059,0,3,4
1521750801159,0,3,4
1521750801259,0,3,4
1521750801360,0,3,4
1521750801458,0,3,4
1521750801558,0,3,4
1521750801659,0,3,4
1521750801759,0,3,4
1521750801856,0,3,4
1521750801955,0,3,4
1521750802056,0,3,4
1521750802157,0,3,4
1521750802257,0,3,4
1521750802359,0,3,4
1521750802458,0,3,4
1521750802558,0,3,4
1521750802658,0,3,4
1521750802758,0,3,4
1521750802858,0,3,4
1521750802957,0,3,4
1521750803058,0,3,4
1521750803157,0,3,4
1521750803258,0,3,4
1521750803357,0,3,4
1521750803456,0,3,4
1521750803557,0,3,4
1521750803656,0,3,4
1521750803757,0,3,4
1521750803857,0,3,4
1521750803957,0,3,4
1521750804056,0,3,4
1521750804155,0,3,4
1521750804257,0,3,4
1521750804356,0,3,4
1521750804456,0,3,4
1521750804556,0,3,4
1521750804657,0,3,4
1521750804756,0,3,4
1521750804857,0,3,4
1521750804957,0,3,4
1521750805057,0,3,4
1521750805156,0,3,4
1521750805257,0,3,4
1521750805357,0,3,4
1521750805456,0,3,4
1521750805556,0,3,4
1521750805655,0,3,4
1521750805756,0,3,4
1521750805858,0,3,4
1521750805956,0,3,4
1521750806056,0,3,4
1521750806157,0,3,4
1521750806255,0,3,4
1521750806359,0,3,4
1521750806456,0,3,4
1521750806556,0,3,4
1521750806656,0,3,4
1521750806761,0,3,4
1521750806858,0,3,4
1521750806957,0,3,4
1521750807056,0,3,4
1521750807158,0,3,4
1521750807256,0,3,4
1521750807358,0,3,4
1521750807458,0,3,4
1521750807558,0,3,4
1521750807658,0,3,4
1521750807758,0,3,4
1521750807858,0,3,4
1521750807956,0,3,4
1521750808055,0,3,4
1521750808158,0,3,4
1521750808258,0,3,4
1521750808358,0,3,4
1521750808456,0,3,4
1521750808555,0,3,4
1521750808658,0,3,4
1521750808756,0,3,4
1521750808859,0,3,4
1521750808956,0,3,4
1521750809056,0,3,4
1521750809156,0,3,4
1521750809257,0,3,4
1521750809368,0,3,4
1521750809456,0,3,4
1521750809558,0,3,4
1521750809658,0,3,4
1521750809757,0,3,4
1521750809865,0,3,4
1521750809957,0,3,4
1521750810057,0,3,4
1521750810158,0,3,4
1521750810255,0,3,4
1521750810361,0,3,4
1521750810458,0,3,4
1521750810558,0,3,4
1521750810658,0,3,4
1521750810756,0,3,4
1521750810863,0,3,4
1521750810957,0,3,4
1521750811056,0,3,4
1521750811156,0,3,4
1521750811257,0,3,4
1521750811363,0,3,4
1521750811457,0,3,4
1521750811556,0,3,4
1521750811656,0,3,4
1521750811756,0,3,4
1521750811857,0,3,4
1521750811956,0,3,4
1521750812056,0,3,4
1521750812156,0,3,4
1521750812256,0,3,4
1521750812363,0,3,4
1521750812458,0,3,4
1521750812556,0,3,4
1521750812656,0,3,4
1521750812756,0,3,4
1521750812862,0,3,4
1521750812957,0,3,4
1521750813056,0,3,4
1521750813158,0,3,4
1521750813257,0,3,4
1521750813356,0,3,4
1521750813455,0,3,4
1521750813556,0,3,4
1521750813656,0,3,4
1521750813756,0,3,4
1521750813858,0,3,4
1521750813956,0,3,4
1521750814057,0,3,4
1521750814157,0,3,4
1521750814257,0,3,4
1521750814359,0,3,4
1521750814457,0,3,4
1521750814556,0,3,4
1521750814657,0,3,4
1521750814757,0,3,4
1521750814859,0,3,4
1521750814956,0,3,4
1521750815058,0,3,4
1521750815158,0,3,4
1521750815257,0,3,4
1521750815368,0,3,4
1521750815458,0,3,4
1521750815558,0,3,4
1521750815658,0,3,4
1521750815758,0,3,4
1521750815858,0,3,4
1521750815958,0,3,4
1521750816058,0,3,4
1521750816157,0,3,4
1521750816257,0,3,4
1521750816358,0,3,4
1521750816457,0,3,4
1521750816556,0,3,4
1521750816657,0,3,4
1521750816756,0,3,4
1521750816858,0,3,4
1521750816957,0,3,4
1521750817056,0,3,4
1521750817156,0,3,4
1521750817256,0,3,4
1521750817355,0,3,4
1521750817455,0,3,4
1521750817555,0,3,4
1521750817656,0,3,4
1521750817755,0,3,4
1521750817856,0,3,4
1521750817956,0,3,4
1521750818056,0,3,4
1521750818156,0,3,4
1521750818256,0,3,4
1521750818357,0,3,4
1521750818456,0,3,4
1521750818556,0,3,4
1521750818656,0,3,4
1521750818755,0,3,4
1521750818856,0,3,4
1521750818956,0,3,4
1521750819056,0,3,4
1521750819156,0,3,4
1521750819256,0,3,4
1521750819357,0,3,4
1521750819456,0,3,4
1521750819556,0,3,4
1521750819655,0,3,4
1521750819756,0,3,4
1521750819856,0,3,4
1521750819956,0,3,4
1521750820056,0,3,4
1521750820156,0,3,4
1521750820256,0,3,4
1521750820364,0,3,4
1521750820455,0,3,4
1521750820555,0,3,4
1521750820656,0,3,4
1521750820755,0,3,4
1521750820858,0,3,4
1521750820956,0,3,4
1521750821056,0,3,4
1521750821155,0,3,4
1521750821258,0,3,4
1521750821358,0,3,4
1521750821458,0,3,4
1521750821558,0,3,4
1521750821658,0,3,4
1521750821757,0,3,4
1521750821858,0,3,4
1521750821957,0,3,4
1521750822057,0,3,4
1521750822157,0,3,4
1521750822257,0,3,4
