EpochTime,BuffWarning,status,Resolution
1521758762466,1,3,4
1521758762567,1,3,4
1521758762665,1,3,4
1521758762767,1,3,4
1521758762867,1,3,4
1521758762968,1,3,4
1521758763066,1,3,4
1521758763165,1,3,4
1521758763267,1,3,4
1521758763372,1,3,4
1521758763467,1,3,4
1521758763567,1,3,4
1521758763666,1,3,4
1521758763765,1,3,4
1521758763870,1,3,4
1521758763967,1,3,4
1521758764072,1,3,4
1521758764166,1,3,4
1521758764266,1,3,4
1521758764370,1,3,4
1521758764466,1,3,4
1521758764567,1,3,4
1521758764672,1,3,4
1521758764766,1,3,4
1521758764866,1,3,4
1521758764967,1,3,4
1521758765067,1,3,4
1521758765166,1,3,4
1521758765267,1,3,4
1521758765370,1,3,4
1521758765476,1,3,4
1521758765569,1,3,4
1521758765667,1,3,4
1521758765765,1,3,4
1521758765867,1,3,4
1521758765970,1,3,4
1521758766068,1,3,4
1521758766166,1,3,4
1521758766266,1,3,4
1521758766365,1,3,4
1521758766467,1,3,4
1521758766567,1,3,4
1521758766666,1,3,4
1521758766766,1,3,4
1521758766868,1,3,4
1521758766969,0,3,4
1521758767068,0,3,4
1521758767169,0,3,4
1521758767268,0,3,4
1521758767369,0,3,4
1521758767470,0,3,4
1521758767569,0,3,4
1521758767667,0,3,4
1521758767770,0,3,4
1521758767867,0,3,4
1521758767970,0,3,4
1521758768069,0,3,4
1521758768172,0,3,4
1521758768271,0,3,4
1521758768368,0,3,4
1521758768470,0,3,4
1521758768569,0,3,4
1521758768671,0,3,4
1521758768771,0,3,4
1521758768865,0,3,4
1521758768969,0,3,4
1521758769067,0,3,4
1521758769165,0,3,4
1521758769267,0,3,4
1521758769367,0,3,4
1521758769467,0,3,4
1521758769566,0,3,4
1521758769666,0,3,4
1521758769771,0,3,4
1521758769866,0,3,4
1521758769967,0,3,4
1521758770065,0,3,4
1521758770167,0,3,4
1521758770275,0,3,4
1521758770367,0,3,4
1521758770467,0,3,4
1521758770566,0,3,4
1521758770670,0,3,4
1521758770771,0,3,4
1521758770865,0,3,4
1521758770968,0,3,4
1521758771065,0,3,4
1521758771171,0,3,4
1521758771266,0,3,4
1521758771365,0,3,4
1521758771469,0,3,4
1521758771566,0,3,4
1521758771669,0,3,4
1521758771767,0,3,4
1521758771865,0,3,4
1521758771970,0,3,4
1521758772067,0,3,4
1521758772166,0,3,4
1521758772267,0,3,4
1521758772368,0,3,4
1521758772477,0,3,4
1521758772567,0,3,4
1521758772665,0,3,4
1521758772768,0,3,4
1521758772867,0,3,4
1521758772973,0,3,4
1521758773065,0,3,4
1521758773166,0,3,4
1521758773265,0,3,4
1521758773365,0,3,4
1521758773475,0,3,4
1521758773566,0,3,4
1521758773665,0,3,4
1521758773767,0,3,4
1521758773866,0,3,4
1521758773966,0,3,4
1521758774067,0,3,4
1521758774167,0,3,4
1521758774269,0,3,4
1521758774368,0,3,4
1521758774471,0,3,4
1521758774566,0,3,4
1521758774667,0,3,4
1521758774770,0,3,4
1521758774870,0,3,4
