EpochTime,BuffWarning,status,Resolution
1521752100633,1,3,4
1521752100733,1,3,4
1521752100833,1,3,4
1521752100936,1,3,4
1521752101034,1,3,4
1521752101141,1,3,4
1521752101233,1,3,4
1521752101338,1,3,4
1521752101433,1,3,4
1521752101532,1,3,4
1521752101633,1,3,4
1521752101732,1,3,4
1521752101832,1,3,4
1521752101936,1,3,4
1521752102035,1,3,4
1521752102133,0,3,4
1521752102234,0,3,4
1521752102340,0,3,4
1521752102433,0,3,4
1521752102534,0,3,4
1521752102634,0,3,4
1521752102734,0,3,4
1521752102837,0,3,4
1521752102935,0,3,4
1521752103032,0,3,4
1521752103133,0,3,4
1521752103233,0,3,4
1521752103339,0,3,4
1521752103437,0,3,4
1521752103533,0,3,4
1521752103640,0,3,4
1521752103733,0,3,4
1521752103836,0,3,4
1521752103935,0,3,4
1521752104033,0,3,4
1521752104135,0,3,4
1521752104232,0,3,4
1521752104337,0,3,4
1521752104432,0,3,4
1521752104533,0,3,4
1521752104636,0,3,4
1521752104732,0,3,4
1521752104835,0,3,4
1521752104932,0,3,4
1521752105034,0,3,4
1521752105143,0,3,4
1521752105232,0,3,4
1521752105335,0,3,4
1521752105435,0,3,4
1521752105533,0,3,4
1521752105637,0,3,4
1521752105734,0,3,4
1521752105834,0,3,4
1521752105932,0,3,4
1521752106033,0,3,4
1521752106133,0,3,4
1521752106233,0,3,4
1521752106333,0,3,4
1521752106436,0,3,4
1521752106533,0,3,4
1521752106641,0,3,4
1521752106734,0,3,4
1521752106837,0,3,4
1521752106933,0,3,4
1521752107034,0,3,4
1521752107133,0,3,4
1521752107235,0,3,4
1521752107335,0,3,4
1521752107435,0,3,4
1521752107535,0,3,4
1521752107642,0,3,4
1521752107735,0,3,4
1521752107835,0,3,4
1521752107936,0,3,4
1521752108038,0,3,4
1521752108137,0,3,4
1521752108233,0,3,4
1521752108335,0,3,4
1521752108433,0,3,4
1521752108538,0,3,4
1521752108633,0,3,4
1521752108736,0,3,4
1521752108835,0,3,4
1521752108935,0,3,4
1521752109036,0,3,4
1521752109136,0,3,4
1521752109237,0,3,4
1521752109334,0,3,4
1521752109432,0,3,4
1521752109534,0,3,4
1521752109632,0,3,4
1521752109732,0,3,4
1521752109832,0,3,4
1521752109934,0,3,4
1521752110033,0,3,4
1521752110133,0,3,4
1521752110234,0,3,4
1521752110333,0,3,4
1521752110434,0,3,4
1521752110532,0,3,4
1521752110633,0,3,4
1521752110733,0,3,4
1521752110833,0,3,4
