EpochTime,BuffWarning,status,Resolution
1521755427962,1,3,4
1521755428062,1,3,4
1521755428162,1,3,4
1521755428263,1,3,4
1521755428363,1,3,4
1521755428463,1,3,4
1521755428562,1,3,4
1521755428662,1,3,4
1521755428762,1,3,4
1521755428862,1,3,4
1521755428962,1,3,4
1521755429062,1,3,4
1521755429162,1,3,4
1521755429267,1,3,4
1521755429364,1,3,4
1521755429462,1,3,4
1521755429562,1,3,4
1521755429665,1,3,4
1521755429762,1,3,4
1521755429865,1,3,4
1521755429965,1,3,4
1521755430064,1,3,4
1521755430165,1,3,4
1521755430264,1,3,4
1521755430363,1,3,4
1521755430464,1,3,4
1521755430566,1,3,4
1521755430670,1,3,4
1521755430764,0,3,4
1521755430866,0,3,4
1521755430966,0,3,4
1521755431070,0,3,4
1521755431175,0,3,4
1521755431269,0,3,4
1521755431362,0,3,4
1521755431463,0,3,4
1521755431562,0,3,4
1521755431662,0,3,4
1521755431762,0,3,4
1521755431865,0,3,4
1521755431964,0,3,4
1521755432063,0,3,4
1521755432163,0,3,4
1521755432263,0,3,4
1521755432364,0,3,4
1521755432475,0,3,4
1521755432564,0,3,4
1521755432665,0,3,4
1521755432763,0,3,4
1521755432865,0,3,4
1521755432962,0,3,4
1521755433065,0,3,4
1521755433168,0,3,4
1521755433264,0,3,4
1521755433366,0,3,4
1521755433465,0,3,4
1521755433562,0,3,4
1521755433664,0,3,4
1521755433763,0,3,4
1521755433862,0,3,4
1521755433964,0,3,4
1521755434064,0,3,4
1521755434165,0,3,4
1521755434262,0,3,4
1521755434364,0,3,4
1521755434463,0,3,4
1521755434562,0,3,4
1521755434664,0,3,4
1521755434861,0,3,4
1521755434963,0,3,4
1521755435161,0,3,4
1521755435261,0,3,4
1521755435362,0,3,4
1521755435462,0,3,4
1521755435562,0,3,4
1521755435662,0,3,4
1521755435762,0,3,4
1521755435862,0,3,4
1521755435964,0,3,4
1521755436062,0,3,4
1521755436162,0,3,4
1521755436263,0,3,4
1521755436362,0,3,4
1521755436465,0,3,4
1521755436562,0,3,4
