EpochTime,BuffWarning,status,Resolution
1521757436194,1,3,4
1521757436294,1,3,4
1521757436408,1,3,4
1521757436497,1,3,4
1521757436593,1,3,4
1521757436699,1,3,4
1521757436794,1,3,4
1521757436894,1,3,4
1521757436994,1,3,4
1521757437094,1,3,4
1521757437194,1,3,4
1521757437295,1,3,4
1521757437393,1,3,4
1521757437495,1,3,4
1521757437595,1,3,4
1521757437695,1,3,4
1521757437794,1,3,4
1521757437894,1,3,4
1521757437995,0,3,4
1521757438094,0,3,4
1521757438195,0,3,4
1521757438294,0,3,4
1521757438396,0,3,4
1521757438493,0,3,4
1521757438595,0,3,4
1521757438695,0,3,4
1521757438794,0,3,4
1521757438894,0,3,4
1521757438993,0,3,4
1521757439094,0,3,4
1521757439195,0,3,4
1521757439296,0,3,4
1521757439395,0,3,4
1521757439495,0,3,4
1521757439595,0,3,4
1521757439702,0,3,4
1521757439795,0,3,4
1521757439896,0,3,4
1521757439995,0,3,4
1521757440097,0,3,4
1521757440196,0,3,4
1521757440295,0,3,4
1521757440394,0,3,4
1521757440494,0,3,4
1521757440594,0,3,4
1521757440695,0,3,4
1521757440796,0,3,4
1521757440895,0,3,4
1521757440995,0,3,4
1521757441095,0,3,4
1521757441196,0,3,4
1521757441295,0,3,4
1521757441396,0,3,4
1521757441493,0,3,4
1521757441593,0,3,4
1521757441694,0,3,4
1521757441794,1,3,4
1521757441894,1,3,4
1521757441993,0,3,4
1521757442095,0,3,4
1521757442195,0,3,4
1521757442294,0,3,4
1521757442395,0,3,4
1521757442495,0,3,4
1521757442594,0,3,4
1521757442694,0,3,4
1521757442795,0,3,4
1521757442894,0,3,4
1521757442994,0,3,4
1521757443093,0,3,4
1521757443194,0,3,4
1521757443294,0,3,4
1521757443394,0,3,4
1521757443494,0,3,4
1521757443594,0,3,4
1521757443696,0,3,4
1521757443796,0,3,4
1521757443894,0,3,4
1521757443997,0,3,4
1521757444093,0,3,4
1521757444195,0,3,4
1521757444295,0,3,4
1521757444394,0,3,4
1521757444494,0,3,4
1521757444593,0,3,4
1521757444695,0,3,4
1521757444794,0,3,4
1521757444896,0,3,4
1521757444996,0,3,4
1521757445096,0,3,4
1521757445197,0,3,4
1521757445296,0,3,4
1521757445395,0,3,4
1521757445494,0,3,4
1521757445595,0,3,4
1521757445695,0,3,4
1521757445794,0,3,4
1521757445893,0,3,4
1521757445995,0,3,4
1521757446100,0,3,4
1521757446194,0,3,4
1521757446293,0,3,4
1521757446394,0,3,4
1521757446950,1,3,4
1521757446997,1,3,4
1521757447095,1,3,4
1521757447194,1,3,4
1521757447293,1,3,4
1521757447394,1,3,4
1521757447495,1,3,4
1521757447595,1,3,4
1521757447696,1,3,4
1521757447795,1,3,4
1521757447897,1,3,4
1521757447993,1,3,4
1521757448093,1,3,4
1521757448193,1,3,4
1521757448293,1,3,4
1521757448394,1,3,4
1521757448493,1,3,4
1521757448593,1,3,4
1521757448694,0,3,4
1521757448795,0,3,4
1521757448894,0,3,4
1521757448994,0,3,4
1521757449095,0,3,4
1521757449194,0,3,4
1521757449294,0,3,4
1521757449394,0,3,4
1521757449494,0,3,4
1521757449594,0,3,4
1521757449695,0,3,4
1521757449795,0,3,4
1521757449893,0,3,4
1521757449994,0,3,4
1521757450093,0,3,4
1521757450194,0,3,4
1521757450294,0,3,4
1521757450394,0,3,4
1521757450494,0,3,4
1521757450594,0,3,4
1521757450695,0,3,4
1521757450794,0,3,4
1521757450896,0,3,4
1521757450993,0,3,4
1521757451094,0,3,4
1521757451194,0,3,4
1521757451293,0,3,4
1521757451394,0,3,4
1521757451494,0,3,4
