EpochTime,BuffWarning,status,Resolution
1521758108981,1,3,4
1521758109082,1,3,4
1521758109181,1,3,4
1521758109282,1,3,4
1521758109381,1,3,4
1521758109482,1,3,4
1521758109585,1,3,4
1521758109681,1,3,4
1521758109782,1,3,4
1521758109881,1,3,4
1521758109983,1,3,4
1521758110081,1,3,4
1521758110181,1,3,4
1521758110281,1,3,4
1521758110382,1,3,4
1521758110483,1,3,4
1521758110584,1,3,4
1521758110683,1,3,4
1521758110782,1,3,4
1521758110882,1,3,4
1521758110984,1,3,4
1521758111081,1,3,4
1521758111185,1,3,4
1521758111281,1,3,4
1521758111384,1,3,4
1521758111481,1,3,4
1521758111581,1,3,4
1521758111685,1,3,4
1521758111780,1,3,4
1521758111886,1,3,4
1521758111981,1,3,4
1521758112082,1,3,4
1521758112180,1,3,4
1521758112283,0,3,4
1521758112381,0,3,4
1521758112483,0,3,4
1521758112582,0,3,4
1521758112681,0,3,4
1521758112783,0,3,4
1521758112881,0,3,4
1521758112984,0,3,4
1521758113081,0,3,4
1521758113182,0,3,4
1521758113281,0,3,4
1521758113382,0,3,4
1521758113486,0,3,4
1521758113582,0,3,4
1521758113682,0,3,4
1521758113781,0,3,4
1521758113882,0,3,4
1521758113983,0,3,4
1521758114083,0,3,4
1521758114181,0,3,4
1521758114284,0,3,4
1521758114381,0,3,4
1521758114486,0,3,4
1521758114582,0,3,4
1521758114681,0,3,4
1521758114782,0,3,4
1521758114882,0,3,4
1521758114988,0,3,4
1521758115080,0,3,4
1521758115180,0,3,4
1521758115281,0,3,4
1521758115382,0,3,4
1521758115487,0,3,4
1521758115580,0,3,4
1521758115681,0,3,4
1521758115781,0,3,4
1521758115882,0,3,4
1521758115982,0,3,4
1521758116081,0,3,4
1521758116186,0,3,4
1521758116281,0,3,4
1521758116381,0,3,4
1521758116481,0,3,4
1521758116581,0,3,4
1521758116681,0,3,4
1521758116781,0,3,4
1521758116881,0,3,4
1521758116981,0,3,4
1521758117080,0,3,4
1521758117182,0,3,4
1521758117284,0,3,4
1521758117396,0,3,4
1521758117482,0,3,4
1521758117581,0,3,4
1521758117682,0,3,4
1521758117782,0,3,4
1521758117881,0,3,4
1521758117982,0,3,4
1521758118081,0,3,4
1521758118181,0,3,4
1521758118285,0,3,4
1521758118382,0,3,4
1521758118482,0,3,4
1521758118582,0,3,4
1521758118685,0,3,4
1521758118784,0,3,4
1521758118881,0,3,4
1521758118982,0,3,4
1521758119080,0,3,4
1521758119181,0,3,4
1521758119280,0,3,4
1521758119483,0,3,4
1521758119582,0,3,4
1521758119682,0,3,4
1521758119781,0,3,4
1521758119881,0,3,4
1521758119983,0,3,4
1521758120082,0,3,4
1521758120181,0,3,4
