EpochTime,BuffWarning,status,Resolution
1521748128994,1,3,4
1521748129094,1,3,4
1521748129198,1,3,4
1521748129299,1,3,4
1521748129397,1,3,4
1521748129501,1,3,4
1521748129593,1,3,4
1521748129696,1,3,4
1521748129794,1,3,4
1521748129893,1,3,4
1521748129995,1,3,4
1521748130094,1,3,4
1521748130194,1,3,4
1521748130296,1,3,4
1521748130393,1,3,4
1521748130499,1,3,4
1521748130593,1,3,4
1521748130694,1,3,4
1521748130796,1,3,4
1521748130895,1,3,4
1521748131001,0,3,4
1521748131094,0,3,4
1521748131195,0,3,4
1521748131293,0,3,4
1521748131393,0,3,4
1521748131507,0,3,4
1521748131594,0,3,4
1521748131694,0,3,4
1521748131794,0,3,4
1521748131895,0,3,4
1521748131993,0,3,4
1521748132094,0,3,4
1521748132197,0,3,4
1521748132298,0,3,4
1521748132397,0,3,4
1521748132506,0,3,4
1521748132594,0,3,4
1521748132694,0,3,4
1521748132793,0,3,4
1521748132895,0,3,4
1521748133005,0,3,4
1521748133097,0,3,4
1521748133196,0,3,4
1521748133297,0,3,4
1521748133394,0,3,4
1521748133506,0,3,4
1521748133593,0,3,4
1521748133695,0,3,4
1521748133794,0,3,4
1521748133895,0,3,4
1521748134004,0,3,4
1521748134094,0,3,4
1521748134195,0,3,4
1521748134296,0,3,4
1521748134393,0,3,4
1521748134506,0,3,4
1521748134593,0,3,4
1521748134694,0,3,4
1521748134796,0,3,4
1521748134893,0,3,4
1521748135001,0,3,4
1521748135097,0,3,4
1521748135193,0,3,4
1521748135295,0,3,4
1521748135394,0,3,4
1521748135495,0,3,4
1521748135593,0,3,4
1521748135693,0,3,4
1521748135794,0,3,4
1521748135893,1,3,4
1521748135994,1,3,4
1521748136094,1,3,4
1521748136193,1,3,4
1521748136293,1,3,4
1521748136393,1,3,4
1521748136500,0,3,4
1521748136594,0,3,4
1521748136694,0,3,4
1521748136796,0,3,4
1521748136894,0,3,4
1521748136995,0,3,4
1521748137094,0,3,4
1521748137194,0,3,4
1521748137294,0,3,4
1521748137395,0,3,4
