EpochTime,BuffWarning,status,Resolution
1521759426912,1,3,4
1521759427012,1,3,4
1521759427112,1,3,4
1521759427211,1,3,4
1521759427312,1,3,4
1521759427412,1,3,4
1521759427513,1,3,4
1521759427616,1,3,4
1521759427713,0,3,4
1521759427812,0,3,4
1521759427914,0,3,4
1521759428016,0,3,4
1521759428116,0,3,4
1521759428215,0,3,4
1521759428314,0,3,4
1521759428412,0,3,4
1521759428516,0,3,4
1521759428614,0,3,4
1521759428715,0,3,4
1521759428814,0,3,4
1521759428913,0,3,4
1521759429014,0,3,4
1521759429112,0,3,4
1521759429214,0,3,4
1521759429311,0,3,4
1521759429412,0,3,4
1521759429512,0,3,4
1521759429613,0,3,4
1521759429712,0,3,4
1521759429811,0,3,4
1521759429915,0,3,4
1521759430012,0,3,4
1521759430112,0,3,4
1521759430213,0,3,4
1521759430312,0,3,4
1521759430413,0,3,4
1521759430513,0,3,4
1521759430612,0,3,4
1521759430712,0,3,4
1521759430812,0,3,4
1521759430913,0,3,4
1521759431012,0,3,4
1521759431113,0,3,4
1521759431213,0,3,4
1521759431312,0,3,4
1521759431412,0,3,4
1521759431513,0,3,4
1521759431612,0,3,4
1521759431713,0,3,4
1521759431812,0,3,4
1521759431913,0,3,4
1521759432012,0,3,4
1521759432117,0,3,4
1521759432212,0,3,4
1521759432312,0,3,4
1521759432413,0,3,4
1521759432513,0,3,4
1521759432616,0,3,4
1521759432713,0,3,4
1521759432812,0,3,4
1521759432913,0,3,4
1521759433014,0,3,4
1521759433113,0,3,4
1521759433214,0,3,4
1521759433313,0,3,4
1521759433412,0,3,4
1521759433514,0,3,4
1521759433612,1,3,4
1521759433712,1,3,4
1521759433812,1,3,4
1521759433913,0,3,4
1521759434015,0,3,4
1521759434114,0,3,4
1521759434213,0,3,4
1521759434314,0,3,4
1521759434415,0,3,4
1521759434515,0,3,4
1521759434613,0,3,4
1521759434714,0,3,4
1521759434816,0,3,4
1521759434915,0,3,4
1521759435015,0,3,4
1521759435114,0,3,4
1521759435214,0,3,4
1521759435316,0,3,4
1521759435412,0,3,4
1521759435515,0,3,4
1521759435615,0,3,4
1521759435711,0,3,4
1521759435816,0,3,4
1521759435913,0,3,4
1521759436014,0,3,4
1521759436115,0,3,4
1521759436214,0,3,4
1521759436315,0,3,4
1521759436412,0,3,4
1521759436513,0,3,4
1521759436613,0,3,4
1521759436712,0,3,4
1521759436814,0,3,4
1521759436912,0,3,4
1521759437014,0,3,4
1521759437113,0,3,4
1521759437213,0,3,4
1521759437313,0,3,4
1521759437413,0,3,4
1521759437511,0,3,4
1521759437612,0,3,4
1521759437712,0,3,4
1521759437813,0,3,4
1521759437912,0,3,4
1521759438011,0,3,4
