EpochTime,BuffWarning,status,Resolution
1521743523798,1,3,4
1521743523899,1,3,4
1521743524001,1,3,4
1521743524103,1,3,4
1521743524199,1,3,4
1521743524308,1,3,4
1521743524398,1,3,4
1521743524502,1,3,4
1521743524599,1,3,4
1521743524698,1,3,4
1521743524814,1,3,4
1521743524899,1,3,4
1521743524999,1,3,4
1521743525105,1,3,4
1521743525199,1,3,4
1521743525304,1,3,4
1521743525399,1,3,4
1521743525500,1,3,4
1521743525600,1,3,4
1521743525704,1,3,4
1521743525802,1,3,4
1521743525900,1,3,4
1521743526002,1,3,4
1521743526102,1,3,4
1521743526202,1,3,4
1521743526303,1,3,4
1521743526402,1,3,4
1521743526502,1,3,4
1521743526606,1,3,4
1521743526704,1,3,4
1521743526799,1,3,4
1521743526898,1,3,4
1521743527001,1,3,4
1521743527098,1,3,4
1521743527199,1,3,4
1521743527299,1,3,4
1521743527400,1,3,4
1521743527501,1,3,4
1521743527604,0,3,4
1521743527704,0,3,4
1521743527799,0,3,4
1521743527899,0,3,4
1521743527999,0,3,4
1521743528107,0,3,4
1521743528198,0,3,4
1521743528299,0,3,4
1521743528405,0,3,4
1521743528499,0,3,4
1521743528603,0,3,4
1521743528706,0,3,4
1521743528801,0,3,4
1521743528901,0,3,4
1521743528998,0,3,4
1521743529103,0,3,4
1521743529207,0,3,4
1521743529299,0,3,4
1521743529403,0,3,4
1521743529499,0,3,4
1521743529604,0,3,4
1521743529701,0,3,4
1521743529799,0,3,4
1521743529899,0,3,4
1521743529999,0,3,4
1521743530100,0,3,4
1521743530206,0,3,4
1521743530298,0,3,4
1521743530399,0,3,4
1521743530499,0,3,4
1521743530606,0,3,4
1521743530708,0,3,4
1521743530799,1,3,4
1521743530900,1,3,4
1521743530998,1,3,4
1521743531098,1,3,4
1521743531199,1,3,4
1521743531300,0,3,4
1521743531399,0,3,4
1521743531499,0,3,4
1521743531598,0,3,4
1521743531701,0,3,4
1521743531803,0,3,4
1521743531901,0,3,4
1521743531999,0,3,4
1521743532101,0,3,4
1521743532199,0,3,4
